id,test_id,model,run_number,ab_order,choice,prompt_tokens,completion_tokens,timestamp,raw_response
339,COPY-08,llama-3.3-70b,22,swapped,A,226,7,2026-05-22 17:25:39,
340,UI-12,gpt-4o,13,original,B,195,6,2026-05-22 17:25:40,
341,COPY-10,gpt-4o,3,original,A,174,6,2026-05-22 17:25:40,
342,UI-12,gpt-4o,13,swapped,B,195,6,2026-05-22 17:25:41,
343,COPY-08,llama-3.3-70b,23,original,A,226,7,2026-05-22 17:25:41,
344,COPY-08,llama-3.3-70b,23,swapped,A,226,7,2026-05-22 17:25:41,
345,COPY-10,gpt-4o,3,swapped,A,174,6,2026-05-22 17:25:42,
346,UI-12,gpt-4o,14,original,B,195,6,2026-05-22 17:25:42,
347,COPY-08,llama-3.3-70b,24,original,A,226,7,2026-05-22 17:25:43,
348,COPY-10,gpt-4o,4,original,A,174,6,2026-05-22 17:25:43,
349,COPY-08,llama-3.3-70b,24,swapped,A,226,7,2026-05-22 17:25:43,
350,UI-12,gpt-4o,14,swapped,B,195,6,2026-05-22 17:25:44,
351,COPY-10,gpt-4o,4,swapped,A,174,6,2026-05-22 17:25:44,
352,COPY-08,llama-3.3-70b,25,original,A,226,7,2026-05-22 17:25:44,
353,UI-12,gpt-4o,15,original,B,195,6,2026-05-22 17:25:45,
354,COPY-10,gpt-4o,5,original,A,174,6,2026-05-22 17:25:45,
355,COPY-08,llama-3.3-70b,25,swapped,A,226,7,2026-05-22 17:25:45,
356,UI-12,gpt-4o,15,swapped,B,195,6,2026-05-22 17:25:46,
357,UI-11,llama-3.3-70b,1,original,B,245,7,2026-05-22 17:25:46,
358,COPY-10,gpt-4o,5,swapped,A,174,6,2026-05-22 17:25:46,
359,UI-11,llama-3.3-70b,1,swapped,B,245,7,2026-05-22 17:25:47,
360,UI-12,gpt-4o,16,original,B,195,6,2026-05-22 17:25:47,
361,COPY-10,gpt-4o,6,original,A,174,6,2026-05-22 17:25:47,
362,UI-12,gpt-4o,16,swapped,B,195,6,2026-05-22 17:25:48,
363,COPY-10,gpt-4o,6,swapped,A,174,6,2026-05-22 17:25:48,
364,UI-11,llama-3.3-70b,2,original,B,245,7,2026-05-22 17:25:49,
365,UI-12,gpt-4o,17,original,B,195,6,2026-05-22 17:25:49,
366,UI-11,llama-3.3-70b,2,swapped,B,245,7,2026-05-22 17:25:49,
367,COPY-10,gpt-4o,7,original,A,174,6,2026-05-22 17:25:50,
368,UI-11,llama-3.3-70b,3,original,B,245,7,2026-05-22 17:25:50,
369,UI-12,gpt-4o,17,swapped,B,195,6,2026-05-22 17:25:51,
370,COPY-10,gpt-4o,7,swapped,A,174,6,2026-05-22 17:25:51,
371,UI-11,llama-3.3-70b,3,swapped,B,245,7,2026-05-22 17:25:52,
372,UI-11,llama-3.3-70b,4,original,B,245,7,2026-05-22 17:25:52,
373,COPY-10,gpt-4o,8,original,A,174,6,2026-05-22 17:25:52,
374,UI-12,gpt-4o,18,original,B,195,6,2026-05-22 17:25:53,
375,UI-12,gpt-4o,18,swapped,B,195,6,2026-05-22 17:25:54,
376,UI-11,llama-3.3-70b,5,original,B,245,7,2026-05-22 17:25:54,
377,COPY-10,gpt-4o,8,swapped,A,174,6,2026-05-22 17:25:54,
378,COPY-10,gpt-4o,9,original,A,174,6,2026-05-22 17:25:55,
379,UI-12,gpt-4o,19,original,B,195,6,2026-05-22 17:25:55,
380,UI-11,llama-3.3-70b,5,swapped,B,245,7,2026-05-22 17:25:56,
381,UI-12,gpt-4o,19,swapped,B,195,6,2026-05-22 17:25:56,
382,COPY-10,gpt-4o,9,swapped,A,174,6,2026-05-22 17:25:56,
383,UI-11,llama-3.3-70b,4,swapped,B,245,7,2026-05-22 17:25:57,
384,UI-11,llama-3.3-70b,6,original,B,245,7,2026-05-22 17:25:57,
385,COPY-10,gpt-4o,10,original,A,174,6,2026-05-22 17:25:58,
386,UI-12,gpt-4o,20,original,B,195,6,2026-05-22 17:25:58,
387,UI-11,llama-3.3-70b,7,original,B,245,7,2026-05-22 17:25:59,
388,COPY-10,gpt-4o,10,swapped,A,174,6,2026-05-22 17:25:59,
389,UI-12,gpt-4o,20,swapped,B,195,6,2026-05-22 17:25:59,
390,UI-11,llama-3.3-70b,6,swapped,B,245,7,2026-05-22 17:26:00,
391,COPY-10,gpt-4o,11,original,A,174,6,2026-05-22 17:26:00,
392,UI-11,llama-3.3-70b,7,swapped,B,245,7,2026-05-22 17:26:00,
393,UI-12,gpt-4o,21,original,B,195,6,2026-05-22 17:26:00,
394,UI-12,gpt-4o,21,swapped,B,195,6,2026-05-22 17:26:01,
395,COPY-10,gpt-4o,11,swapped,A,174,6,2026-05-22 17:26:02,
396,UI-11,llama-3.3-70b,8,original,B,245,7,2026-05-22 17:26:02,
397,UI-12,gpt-4o,22,original,B,195,6,2026-05-22 17:26:02,
398,UI-11,llama-3.3-70b,8,swapped,B,245,7,2026-05-22 17:26:03,
399,COPY-10,gpt-4o,12,original,A,174,6,2026-05-22 17:26:03,
400,UI-12,gpt-4o,22,swapped,B,195,6,2026-05-22 17:26:03,
401,UI-11,llama-3.3-70b,9,original,B,245,7,2026-05-22 17:26:04,
402,COPY-10,gpt-4o,12,swapped,A,174,6,2026-05-22 17:26:04,
403,UI-12,gpt-4o,23,original,B,195,6,2026-05-22 17:26:04,
404,UI-11,llama-3.3-70b,9,swapped,B,245,7,2026-05-22 17:26:05,
405,UI-12,gpt-4o,23,swapped,B,195,6,2026-05-22 17:26:06,
406,COPY-10,gpt-4o,13,original,A,174,6,2026-05-22 17:26:06,
407,UI-11,llama-3.3-70b,10,original,B,245,7,2026-05-22 17:26:07,
408,COPY-10,gpt-4o,13,swapped,A,174,6,2026-05-22 17:26:07,
409,UI-12,gpt-4o,24,original,B,195,6,2026-05-22 17:26:07,
410,UI-11,llama-3.3-70b,10,swapped,B,245,7,2026-05-22 17:26:08,
411,UI-11,llama-3.3-70b,11,original,B,245,7,2026-05-22 17:26:08,
412,COPY-10,gpt-4o,14,original,A,174,6,2026-05-22 17:26:08,
413,UI-12,gpt-4o,24,swapped,B,195,6,2026-05-22 17:26:08,
414,COPY-10,gpt-4o,14,swapped,A,174,6,2026-05-22 17:26:09,
415,COPY-09,llama-3.3-70b,1,original,B,223,7,2026-05-22 17:26:10,
416,UI-12,gpt-4o,25,original,B,195,6,2026-05-22 17:26:10,
417,UI-11,llama-3.3-70b,11,swapped,B,245,7,2026-05-22 17:26:10,
418,COPY-10,gpt-4o,15,original,A,174,6,2026-05-22 17:26:11,
419,UI-12,gpt-4o,25,swapped,B,195,6,2026-05-22 17:26:11,
420,COPY-09,llama-3.3-70b,1,swapped,B,223,7,2026-05-22 17:26:12,
421,UI-11,llama-3.3-70b,12,original,B,245,7,2026-05-22 17:26:12,
422,COPY-10,gpt-4o,16,original,A,174,6,2026-05-22 17:26:13,
423,COPY-10,gpt-4o,16,swapped,A,174,6,2026-05-22 17:26:14,
424,COPY-10,gpt-4o,15,swapped,A,174,6,2026-05-22 17:26:14,
425,COPY-09,llama-3.3-70b,2,original,B,223,7,2026-05-22 17:26:14,
426,UI-11,llama-3.3-70b,12,swapped,B,245,7,2026-05-22 17:26:15,
427,COPY-10,gpt-4o,17,original,A,174,6,2026-05-22 17:26:15,
428,COPY-10,gpt-4o,17,swapped,A,174,6,2026-05-22 17:26:15,
429,COPY-10,gpt-4o,18,original,A,174,6,2026-05-22 17:26:16,
430,COPY-10,gpt-4o,18,swapped,A,174,6,2026-05-22 17:26:17,
431,COPY-09,llama-3.3-70b,2,swapped,B,223,7,2026-05-22 17:26:17,
432,COPY-10,gpt-4o,19,original,A,174,6,2026-05-22 17:26:18,
433,UI-11,llama-3.3-70b,13,original,B,245,7,2026-05-22 17:26:18,
434,COPY-10,gpt-4o,19,swapped,A,174,6,2026-05-22 17:26:19,
435,COPY-09,llama-3.3-70b,3,original,B,223,7,2026-05-22 17:26:19,
436,COPY-10,gpt-4o,20,original,A,174,6,2026-05-22 17:26:20,
437,UI-11,llama-3.3-70b,13,swapped,B,245,7,2026-05-22 17:26:21,
438,COPY-10,gpt-4o,21,original,A,174,6,2026-05-22 17:26:21,
439,COPY-09,llama-3.3-70b,3,swapped,B,223,7,2026-05-22 17:26:21,
440,COPY-10,gpt-4o,21,swapped,A,174,6,2026-05-22 17:26:22,
441,UI-11,llama-3.3-70b,14,original,B,245,7,2026-05-22 17:26:22,
442,COPY-09,llama-3.3-70b,4,original,B,223,7,2026-05-22 17:26:23,
443,COPY-10,gpt-4o,22,original,A,174,6,2026-05-22 17:26:23,
444,COPY-10,gpt-4o,22,swapped,A,174,6,2026-05-22 17:26:24,
445,COPY-09,llama-3.3-70b,4,swapped,B,223,7,2026-05-22 17:26:25,
446,UI-11,llama-3.3-70b,14,swapped,B,245,7,2026-05-22 17:26:25,
447,COPY-10,gpt-4o,23,original,A,174,6,2026-05-22 17:26:25,
448,UI-11,llama-3.3-70b,15,original,B,245,7,2026-05-22 17:26:26,
449,COPY-10,gpt-4o,23,swapped,A,174,6,2026-05-22 17:26:27,
450,COPY-09,llama-3.3-70b,5,original,B,223,7,2026-05-22 17:26:27,
451,COPY-10,gpt-4o,24,original,A,174,6,2026-05-22 17:26:28,
452,UI-11,llama-3.3-70b,15,swapped,B,245,7,2026-05-22 17:26:28,
453,COPY-10,gpt-4o,24,swapped,A,174,6,2026-05-22 17:26:29,
454,COPY-09,llama-3.3-70b,5,swapped,B,223,7,2026-05-22 17:26:29,
455,COPY-10,gpt-4o,20,swapped,A,174,6,2026-05-22 17:26:30,
456,UI-11,llama-3.3-70b,16,original,B,245,7,2026-05-22 17:26:30,
457,COPY-10,gpt-4o,25,original,A,174,6,2026-05-22 17:26:30,
458,COPY-10,gpt-4o,25,swapped,A,174,6,2026-05-22 17:26:31,
459,COPY-04,gpt-4o,1,original,B,182,6,2026-05-22 17:26:31,
460,COPY-09,llama-3.3-70b,6,original,B,223,7,2026-05-22 17:26:31,
461,UI-11,llama-3.3-70b,16,swapped,B,245,7,2026-05-22 17:26:32,
462,COPY-04,gpt-4o,1,swapped,B,182,6,2026-05-22 17:26:32,
463,COPY-09,llama-3.3-70b,6,swapped,B,223,7,2026-05-22 17:26:33,
464,COPY-04,gpt-4o,2,swapped,B,182,6,2026-05-22 17:26:34,
465,COPY-04,gpt-4o,2,original,B,182,6,2026-05-22 17:26:34,
466,UI-11,llama-3.3-70b,17,original,B,245,7,2026-05-22 17:26:35,
467,COPY-04,gpt-4o,3,original,B,182,6,2026-05-22 17:26:35,
468,COPY-04,gpt-4o,3,swapped,B,182,6,2026-05-22 17:26:35,
469,COPY-09,llama-3.3-70b,7,original,B,223,7,2026-05-22 17:26:36,
470,COPY-04,gpt-4o,4,swapped,B,182,6,2026-05-22 17:26:36,
471,COPY-04,gpt-4o,4,original,B,182,6,2026-05-22 17:26:37,
472,UI-11,llama-3.3-70b,17,swapped,B,245,7,2026-05-22 17:26:37,
473,COPY-04,gpt-4o,5,original,B,182,6,2026-05-22 17:26:38,
474,COPY-09,llama-3.3-70b,7,swapped,B,223,7,2026-05-22 17:26:38,
475,COPY-04,gpt-4o,5,swapped,B,182,6,2026-05-22 17:26:38,
476,UI-11,llama-3.3-70b,18,original,B,245,7,2026-05-22 17:26:39,
477,COPY-04,gpt-4o,6,original,B,182,6,2026-05-22 17:26:39,
478,COPY-04,gpt-4o,6,swapped,B,182,6,2026-05-22 17:26:39,
479,COPY-09,llama-3.3-70b,8,original,B,223,7,2026-05-22 17:26:40,
480,COPY-04,gpt-4o,7,original,B,182,6,2026-05-22 17:26:40,
481,COPY-04,gpt-4o,7,swapped,B,182,6,2026-05-22 17:26:40,
482,UI-11,llama-3.3-70b,18,swapped,B,245,7,2026-05-22 17:26:41,
483,COPY-04,gpt-4o,8,original,B,182,6,2026-05-22 17:26:41,
484,COPY-04,gpt-4o,8,swapped,B,182,6,2026-05-22 17:26:42,
485,COPY-09,llama-3.3-70b,8,swapped,B,223,7,2026-05-22 17:26:42,
486,COPY-04,gpt-4o,9,original,B,182,6,2026-05-22 17:26:43,
487,UI-11,llama-3.3-70b,19,original,B,245,7,2026-05-22 17:26:43,
488,COPY-04,gpt-4o,9,swapped,B,182,6,2026-05-22 17:26:43,
489,COPY-04,gpt-4o,10,original,B,182,6,2026-05-22 17:26:44,
490,COPY-04,gpt-4o,10,swapped,B,182,6,2026-05-22 17:26:44,
491,COPY-09,llama-3.3-70b,9,original,B,223,7,2026-05-22 17:26:44,
492,COPY-04,gpt-4o,11,original,B,182,6,2026-05-22 17:26:45,
493,COPY-11,gpt-4o,1,original,A,194,6,2026-05-22 17:26:45,
494,UI-11,llama-3.3-70b,19,swapped,B,245,7,2026-05-22 17:26:45,
495,COPY-04,gpt-4o,11,swapped,B,182,6,2026-05-22 17:26:46,
496,COPY-09,llama-3.3-70b,9,swapped,B,223,7,2026-05-22 17:26:46,
497,COPY-11,gpt-4o,1,swapped,A,194,6,2026-05-22 17:26:46,
498,UI-11,llama-3.3-70b,20,original,B,245,7,2026-05-22 17:26:47,
499,COPY-04,gpt-4o,12,original,B,182,6,2026-05-22 17:26:47,
500,COPY-11,gpt-4o,2,original,A,194,6,2026-05-22 17:26:47,
501,COPY-04,gpt-4o,12,swapped,B,182,6,2026-05-22 17:26:48,
502,COPY-11,gpt-4o,2,swapped,B,194,6,2026-05-22 17:26:49,
503,UI-11,llama-3.3-70b,20,swapped,B,245,7,2026-05-22 17:26:49,
504,COPY-09,llama-3.3-70b,10,original,B,223,7,2026-05-22 17:26:49,
505,COPY-04,gpt-4o,13,original,B,182,6,2026-05-22 17:26:49,
506,COPY-11,gpt-4o,3,original,B,194,6,2026-05-22 17:26:50,
507,COPY-04,gpt-4o,13,swapped,B,182,6,2026-05-22 17:26:50,
508,COPY-09,llama-3.3-70b,10,swapped,B,223,7,2026-05-22 17:26:51,
509,COPY-11,gpt-4o,3,swapped,A,194,6,2026-05-22 17:26:51,
510,UI-11,llama-3.3-70b,21,original,B,245,7,2026-05-22 17:26:51,
511,COPY-04,gpt-4o,14,original,B,182,6,2026-05-22 17:26:51,
512,COPY-11,gpt-4o,4,original,A,194,6,2026-05-22 17:26:52,
513,COPY-09,llama-3.3-70b,11,original,B,223,7,2026-05-22 17:26:52,
514,COPY-04,gpt-4o,14,swapped,B,182,6,2026-05-22 17:26:52,
515,UI-11,llama-3.3-70b,21,swapped,B,245,7,2026-05-22 17:26:53,
516,COPY-11,gpt-4o,4,swapped,A,194,6,2026-05-22 17:26:53,
517,COPY-04,gpt-4o,15,original,B,182,6,2026-05-22 17:26:54,
518,COPY-11,gpt-4o,5,original,A,194,6,2026-05-22 17:26:54,
519,COPY-09,llama-3.3-70b,11,swapped,B,223,7,2026-05-22 17:26:55,
520,COPY-04,gpt-4o,15,swapped,B,182,6,2026-05-22 17:26:55,
521,COPY-11,gpt-4o,5,swapped,A,194,6,2026-05-22 17:26:56,
522,COPY-04,gpt-4o,16,original,B,182,6,2026-05-22 17:26:56,
523,UI-11,llama-3.3-70b,22,original,B,245,7,2026-05-22 17:26:56,
524,COPY-09,llama-3.3-70b,12,original,B,223,7,2026-05-22 17:26:56,
525,COPY-11,gpt-4o,6,original,A,194,6,2026-05-22 17:26:57,
526,COPY-04,gpt-4o,16,swapped,B,182,6,2026-05-22 17:26:57,
527,COPY-11,gpt-4o,6,swapped,B,194,6,2026-05-22 17:26:58,
528,UI-11,llama-3.3-70b,22,swapped,B,245,7,2026-05-22 17:26:58,
529,COPY-04,gpt-4o,17,original,B,182,6,2026-05-22 17:26:58,
530,COPY-09,llama-3.3-70b,12,swapped,B,223,7,2026-05-22 17:26:58,
531,COPY-11,gpt-4o,7,original,A,194,6,2026-05-22 17:26:59,
532,COPY-04,gpt-4o,17,swapped,B,182,6,2026-05-22 17:26:59,
533,UI-11,llama-3.3-70b,23,original,B,245,7,2026-05-22 17:26:59,
534,COPY-11,gpt-4o,7,swapped,A,194,6,2026-05-22 17:27:00,
535,COPY-04,gpt-4o,18,original,B,182,6,2026-05-22 17:27:00,
536,COPY-09,llama-3.3-70b,13,original,B,223,7,2026-05-22 17:27:00,
537,UI-11,llama-3.3-70b,23,swapped,B,245,7,2026-05-22 17:27:01,
538,COPY-11,gpt-4o,8,original,A,194,6,2026-05-22 17:27:01,
539,COPY-04,gpt-4o,18,swapped,B,182,6,2026-05-22 17:27:01,
540,COPY-04,gpt-4o,19,original,B,182,6,2026-05-22 17:27:03,
541,UI-11,llama-3.3-70b,24,original,B,245,7,2026-05-22 17:27:03,
542,COPY-09,llama-3.3-70b,13,swapped,B,223,7,2026-05-22 17:27:03,
543,COPY-11,gpt-4o,8,swapped,A,194,6,2026-05-22 17:27:03,
544,COPY-11,gpt-4o,9,original,B,194,6,2026-05-22 17:27:04,
545,COPY-04,gpt-4o,19,swapped,B,182,6,2026-05-22 17:27:04,
546,COPY-09,llama-3.3-70b,14,original,B,223,7,2026-05-22 17:27:05,
547,COPY-04,gpt-4o,20,original,B,182,6,2026-05-22 17:27:05,
548,COPY-11,gpt-4o,9,swapped,B,194,6,2026-05-22 17:27:05,
549,UI-11,llama-3.3-70b,24,swapped,B,245,7,2026-05-22 17:27:06,
550,COPY-04,gpt-4o,20,swapped,B,182,6,2026-05-22 17:27:06,
551,COPY-11,gpt-4o,10,original,A,194,6,2026-05-22 17:27:06,
552,COPY-09,llama-3.3-70b,14,swapped,B,223,7,2026-05-22 17:27:07,
553,COPY-11,gpt-4o,10,swapped,B,194,6,2026-05-22 17:27:07,
554,COPY-04,gpt-4o,21,original,B,182,6,2026-05-22 17:27:08,
555,COPY-11,gpt-4o,11,original,A,194,6,2026-05-22 17:27:09,
556,UI-11,llama-3.3-70b,25,original,B,245,7,2026-05-22 17:27:09,
557,COPY-04,gpt-4o,21,swapped,B,182,6,2026-05-22 17:27:09,
558,COPY-09,llama-3.3-70b,15,original,B,223,7,2026-05-22 17:27:09,
559,COPY-11,gpt-4o,11,swapped,A,194,6,2026-05-22 17:27:10,
560,COPY-04,gpt-4o,22,original,B,182,6,2026-05-22 17:27:10,
561,UI-11,llama-3.3-70b,25,swapped,B,245,7,2026-05-22 17:27:10,
562,COPY-09,llama-3.3-70b,15,swapped,B,223,7,2026-05-22 17:27:11,
563,COPY-04,gpt-4o,22,swapped,B,182,6,2026-05-22 17:27:11,
564,COPY-11,gpt-4o,12,original,B,194,6,2026-05-22 17:27:11,
565,COPY-09,llama-3.3-70b,16,original,B,223,7,2026-05-22 17:27:12,
566,COPY-11,gpt-4o,12,swapped,A,194,6,2026-05-22 17:27:13,
567,COPY-04,gpt-4o,23,original,B,182,6,2026-05-22 17:27:13,
568,COPY-09,llama-3.3-70b,16,swapped,B,223,7,2026-05-22 17:27:13,
569,COPY-04,gpt-4o,23,swapped,B,182,6,2026-05-22 17:27:14,
570,COPY-11,gpt-4o,13,original,A,194,6,2026-05-22 17:27:14,
571,COPY-09,llama-3.3-70b,17,original,B,223,7,2026-05-22 17:27:14,
572,COPY-11,gpt-4o,13,swapped,B,194,6,2026-05-22 17:27:15,
573,COPY-04,gpt-4o,24,original,B,182,6,2026-05-22 17:27:15,
574,COPY-09,llama-3.3-70b,17,swapped,B,223,7,2026-05-22 17:27:16,
575,COPY-11,gpt-4o,14,original,A,194,6,2026-05-22 17:27:16,
576,COPY-09,llama-3.3-70b,18,original,B,223,7,2026-05-22 17:27:16,
577,COPY-04,gpt-4o,24,swapped,B,182,6,2026-05-22 17:27:16,
578,COPY-09,llama-3.3-70b,18,swapped,B,223,7,2026-05-22 17:27:17,
579,COPY-04,gpt-4o,25,original,B,182,6,2026-05-22 17:27:17,
580,COPY-11,gpt-4o,14,swapped,A,194,6,2026-05-22 17:27:17,
581,COPY-09,llama-3.3-70b,19,original,B,223,7,2026-05-22 17:27:18,
582,COPY-11,gpt-4o,15,original,B,194,6,2026-05-22 17:27:18,
583,COPY-04,gpt-4o,25,swapped,B,182,6,2026-05-22 17:27:19,
584,COPY-11,gpt-4o,15,swapped,B,194,6,2026-05-22 17:27:20,
585,COPY-09,llama-3.3-70b,19,swapped,B,223,7,2026-05-22 17:27:20,
586,COPY-09,llama-3.3-70b,20,original,B,223,7,2026-05-22 17:27:20,
587,COPY-11,gpt-4o,16,original,A,194,6,2026-05-22 17:27:20,
588,COPY-11,gpt-4o,16,swapped,A,194,6,2026-05-22 17:27:21,
589,COPY-11,gpt-4o,17,original,A,194,6,2026-05-22 17:27:21,
590,COPY-09,llama-3.3-70b,20,swapped,B,223,7,2026-05-22 17:27:21,
591,COPY-11,gpt-4o,17,swapped,B,194,6,2026-05-22 17:27:22,
592,COPY-09,llama-3.3-70b,21,original,B,223,7,2026-05-22 17:27:22,
593,COPY-11,gpt-4o,18,original,A,194,6,2026-05-22 17:27:22,
594,COPY-09,llama-3.3-70b,21,swapped,B,223,7,2026-05-22 17:27:23,
595,COPY-11,gpt-4o,18,swapped,A,194,6,2026-05-22 17:27:23,
596,COPY-11,gpt-4o,19,original,A,194,6,2026-05-22 17:27:23,
597,COPY-11,gpt-4o,19,swapped,A,194,6,2026-05-22 17:27:24,
598,COPY-09,llama-3.3-70b,22,swapped,B,223,7,2026-05-22 17:27:24,
599,COPY-11,gpt-4o,20,original,A,194,6,2026-05-22 17:27:25,
600,COPY-09,llama-3.3-70b,22,original,B,223,7,2026-05-22 17:27:25,
601,COPY-11,gpt-4o,20,swapped,A,194,6,2026-05-22 17:27:25,
602,COPY-09,llama-3.3-70b,23,original,B,223,7,2026-05-22 17:27:26,
603,COPY-11,gpt-4o,21,original,A,194,6,2026-05-22 17:27:26,
604,COPY-11,gpt-4o,21,swapped,B,194,6,2026-05-22 17:27:26,
605,COPY-09,llama-3.3-70b,23,swapped,B,223,7,2026-05-22 17:27:27,
606,COPY-11,gpt-4o,22,original,A,194,6,2026-05-22 17:27:27,
607,COPY-11,gpt-4o,22,swapped,B,194,6,2026-05-22 17:27:28,
608,COPY-09,llama-3.3-70b,24,original,B,223,7,2026-05-22 17:27:28,
609,COPY-09,llama-3.3-70b,24,swapped,B,223,7,2026-05-22 17:27:28,
610,COPY-11,gpt-4o,23,original,A,194,6,2026-05-22 17:27:29,
611,COPY-11,gpt-4o,23,swapped,B,194,6,2026-05-22 17:27:29,
612,COPY-09,llama-3.3-70b,25,original,B,223,7,2026-05-22 17:27:29,
613,COPY-11,gpt-4o,24,original,A,194,6,2026-05-22 17:27:30,
614,COPY-11,gpt-4o,24,swapped,A,194,6,2026-05-22 17:27:30,
615,COPY-09,llama-3.3-70b,25,swapped,B,223,7,2026-05-22 17:27:30,
616,COPY-11,gpt-4o,25,original,A,194,6,2026-05-22 17:27:31,
617,COPY-11,gpt-4o,25,swapped,B,194,6,2026-05-22 17:27:31,
618,UI-12,llama-3.3-70b,1,original,B,218,7,2026-05-22 17:27:32,
619,UI-12,llama-3.3-70b,1,swapped,B,218,7,2026-05-22 17:27:33,
620,UI-01,gpt-4o,1,swapped,A,228,6,2026-05-22 17:27:33,
621,UI-01,gpt-4o,1,original,A,228,6,2026-05-22 17:27:33,
622,UI-01,gpt-4o,2,original,A,228,6,2026-05-22 17:27:34,
623,UI-01,gpt-4o,2,swapped,A,228,6,2026-05-22 17:27:34,
624,UI-12,llama-3.3-70b,2,original,B,218,7,2026-05-22 17:27:34,
625,UI-12,llama-3.3-70b,2,swapped,B,218,7,2026-05-22 17:27:35,
626,UI-01,gpt-4o,3,original,A,228,6,2026-05-22 17:27:35,
627,UI-01,gpt-4o,3,swapped,A,228,6,2026-05-22 17:27:36,
628,UI-12,llama-3.3-70b,3,original,B,218,7,2026-05-22 17:27:36,
629,UI-01,gpt-4o,4,original,A,228,6,2026-05-22 17:27:36,
630,UI-12,llama-3.3-70b,3,swapped,B,218,7,2026-05-22 17:27:37,
631,UI-01,gpt-4o,4,swapped,A,228,6,2026-05-22 17:27:37,
632,UI-01,gpt-4o,5,original,B,228,6,2026-05-22 17:27:38,
633,UI-12,llama-3.3-70b,4,original,B,218,7,2026-05-22 17:27:38,
634,UI-01,gpt-4o,5,swapped,A,228,6,2026-05-22 17:27:38,
635,UI-12,llama-3.3-70b,4,swapped,B,218,7,2026-05-22 17:27:38,
636,UI-01,gpt-4o,6,original,A,228,6,2026-05-22 17:27:39,
637,UI-01,gpt-4o,6,swapped,A,228,6,2026-05-22 17:27:40,
638,UI-12,llama-3.3-70b,5,original,B,218,7,2026-05-22 17:27:40,
639,UI-12,llama-3.3-70b,5,swapped,B,218,7,2026-05-22 17:27:40,
640,UI-01,gpt-4o,7,original,B,228,6,2026-05-22 17:27:40,
641,UI-01,gpt-4o,8,original,A,228,6,2026-05-22 17:27:41,
642,UI-01,gpt-4o,7,swapped,A,228,6,2026-05-22 17:27:42,
643,UI-12,llama-3.3-70b,6,swapped,B,218,7,2026-05-22 17:27:42,
644,UI-12,llama-3.3-70b,6,original,B,218,7,2026-05-22 17:27:42,
645,UI-01,gpt-4o,8,swapped,A,228,6,2026-05-22 17:27:43,
646,UI-01,gpt-4o,9,original,A,228,6,2026-05-22 17:27:43,
647,UI-12,llama-3.3-70b,7,original,B,218,7,2026-05-22 17:27:44,
648,UI-01,gpt-4o,10,original,A,228,6,2026-05-22 17:27:44,
649,UI-12,llama-3.3-70b,7,swapped,B,218,7,2026-05-22 17:27:44,
650,UI-01,gpt-4o,9,swapped,A,228,6,2026-05-22 17:27:45,
651,UI-01,gpt-4o,10,swapped,A,228,6,2026-05-22 17:27:45,
652,UI-12,llama-3.3-70b,8,original,B,218,7,2026-05-22 17:27:46,
653,UI-12,llama-3.3-70b,8,swapped,B,218,7,2026-05-22 17:27:46,
654,UI-01,gpt-4o,11,original,A,228,6,2026-05-22 17:27:46,
655,UI-01,gpt-4o,11,swapped,A,228,6,2026-05-22 17:27:47,
656,UI-01,gpt-4o,12,original,A,228,6,2026-05-22 17:27:48,
657,UI-12,llama-3.3-70b,9,original,B,218,7,2026-05-22 17:27:48,
658,UI-12,llama-3.3-70b,9,swapped,B,218,7,2026-05-22 17:27:48,
659,UI-01,gpt-4o,12,swapped,A,228,6,2026-05-22 17:27:48,
660,UI-01,gpt-4o,13,original,A,228,6,2026-05-22 17:27:49,
661,UI-01,gpt-4o,13,swapped,A,228,6,2026-05-22 17:27:49,
662,UI-12,llama-3.3-70b,10,original,B,218,7,2026-05-22 17:27:49,
663,UI-01,gpt-4o,14,original,A,228,6,2026-05-22 17:27:50,
664,UI-12,llama-3.3-70b,10,swapped,B,218,7,2026-05-22 17:27:50,
665,UI-01,gpt-4o,14,swapped,A,228,6,2026-05-22 17:27:51,
666,UI-01,gpt-4o,15,original,A,228,6,2026-05-22 17:27:51,
667,UI-12,llama-3.3-70b,11,original,B,218,7,2026-05-22 17:27:52,
668,COPY-10,llama-3.3-70b,1,original,A,196,7,2026-05-22 17:27:52,
669,UI-01,gpt-4o,15,swapped,A,228,6,2026-05-22 17:27:52,
670,UI-01,gpt-4o,16,original,A,228,6,2026-05-22 17:27:52,
671,COPY-10,llama-3.3-70b,1,swapped,A,196,7,2026-05-22 17:27:53,
672,UI-12,llama-3.3-70b,11,swapped,B,218,7,2026-05-22 17:27:54,
673,UI-01,gpt-4o,16,swapped,A,228,6,2026-05-22 17:27:54,
674,UI-12,llama-3.3-70b,12,original,B,218,7,2026-05-22 17:27:55,
675,COPY-05,gpt-4o,1,swapped,B,194,6,2026-05-22 17:27:55,
676,COPY-10,llama-3.3-70b,2,original,A,196,7,2026-05-22 17:27:55,
677,UI-01,gpt-4o,17,original,A,228,6,2026-05-22 17:27:56,
678,UI-12,llama-3.3-70b,12,swapped,B,218,7,2026-05-22 17:27:57,
679,COPY-10,llama-3.3-70b,2,swapped,A,196,7,2026-05-22 17:27:57,
680,COPY-05,gpt-4o,2,original,B,194,6,2026-05-22 17:27:57,
