id,test_id,persona_id,persona_type,model,run_number,ab_order,raw_response,parsed_choice,prompt_tokens,completion_tokens,response_time_ms,timestamp,status,error_message
4608,UI-09,D-12,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,251,6,646,2026-05-22 14:21:41,completed,
4609,UI-09,D-12,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,251,6,673,2026-05-22 14:21:41,completed,
4615,UI-09,D-13,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,248,6,805,2026-05-22 14:21:42,completed,
4616,UI-09,D-13,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,248,6,652,2026-05-22 14:21:43,completed,
4630,UI-09,D-15,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,585,2026-05-22 14:21:45,completed,
4635,UI-09,D-15,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,249,6,797,2026-05-22 14:21:45,completed,
4636,UI-09,D-15,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,249,6,901,2026-05-22 14:21:45,completed,
4642,UI-09,D-16,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,249,6,687,2026-05-22 14:21:46,completed,
4643,REC-11,D-12,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,264,9,315,2026-05-22 14:21:47,completed,
4644,UI-09,D-17,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,248,6,883,2026-05-22 14:21:47,completed,
4646,UI-09,D-18,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,248,6,743,2026-05-22 14:21:48,completed,
4647,UI-10,D-18,demographic,llama-3.3-70b,3,swapped,"{
  ""choice"": ""B""
}",A,306,9,309,2026-05-22 14:21:49,completed,
4648,UI-09,D-20,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,248,6,643,2026-05-22 14:21:49,completed,
4649,UI-09,D-20,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,248,6,631,2026-05-22 14:21:49,completed,
4657,COPY-10,D-01,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,225,6,667,2026-05-22 14:21:52,completed,
4660,COPY-10,D-04,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,226,6,979,2026-05-22 14:21:55,completed,
4662,COPY-10,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,226,6,1382,2026-05-22 14:21:55,completed,
4664,COPY-10,D-06,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,225,6,617,2026-05-22 14:21:56,completed,
4665,COPY-10,D-06,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,225,6,681,2026-05-22 14:21:56,completed,
4669,COPY-10,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,226,6,921,2026-05-22 14:21:58,completed,
4670,COPY-10,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,225,6,634,2026-05-22 14:21:59,completed,
4676,COPY-10,D-13,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,225,6,714,2026-05-22 14:22:00,completed,
4678,COPY-10,D-18,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,225,6,763,2026-05-22 14:22:03,completed,
4680,COPY-10,D-19,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,226,6,687,2026-05-22 14:22:03,completed,
4681,COPY-10,D-19,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,226,6,916,2026-05-22 14:22:03,completed,
4682,COPY-10,D-19,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,226,6,980,2026-05-22 14:22:03,completed,
4690,REC-02,D-15,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,265,9,523,2026-05-22 14:22:07,completed,
4691,REC-11,D-03,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,224,6,629,2026-05-22 14:22:08,completed,
4695,COPY-04,D-03,demographic,llama-3.3-70b,3,swapped,"{
  ""choice"": ""A""
}",B,279,9,242,2026-05-22 14:22:09,completed,
4696,REC-11,D-06,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,223,6,851,2026-05-22 14:22:10,completed,
4698,REC-11,D-07,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,223,6,709,2026-05-22 14:22:10,completed,
4699,REC-11,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,223,6,678,2026-05-22 14:22:11,completed,
4701,REC-11,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,224,6,622,2026-05-22 14:22:12,completed,
4702,REC-11,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,224,6,582,2026-05-22 14:22:12,completed,
4703,REC-11,D-11,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,223,6,902,2026-05-22 14:22:13,completed,
4706,REC-11,D-12,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,226,6,712,2026-05-22 14:22:13,completed,
4708,UI-10,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,266,6,620,2026-05-22 14:22:15,completed,
4710,COPY-05,D-11,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,285,9,380,2026-05-22 14:22:15,completed,
4711,COPY-05,D-11,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""B""
}",B,285,9,387,2026-05-22 14:22:15,completed,
4716,UI-10,D-05,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,267,6,677,2026-05-22 14:22:16,completed,
4717,REC-11,D-16,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,224,6,586,2026-05-22 14:22:16,completed,
4721,REC-11,D-20,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,223,6,702,2026-05-22 14:22:18,completed,
4722,UI-10,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,265,6,640,2026-05-22 14:22:19,completed,
4729,REC-06,D-18,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,286,9,333,2026-05-22 14:22:23,completed,
4730,COPY-11,D-05,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,247,6,662,2026-05-22 14:22:24,completed,
4731,COPY-11,D-06,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,245,6,668,2026-05-22 14:22:24,completed,
4733,UI-01,D-13,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,279,6,641,2026-05-22 14:22:27,completed,
4734,COPY-08,D-14,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,293,9,232,2026-05-22 14:22:27,completed,
4736,REC-07,D-03,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,294,9,323,2026-05-22 14:22:29,completed,
4737,UI-01,D-17,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,279,6,808,2026-05-22 14:22:30,completed,
4740,UI-07,D-08,demographic,llama-3.3-70b,3,original,"{
  ""choice"": ""A""
}",A,314,9,301,2026-05-22 14:22:31,completed,
4741,COPY-11,D-20,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,245,6,646,2026-05-22 14:22:33,completed,
4746,COPY-09,D-16,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,292,9,507,2026-05-22 14:22:36,completed,
4757,UI-11,D-04,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,274,6,964,2026-05-22 14:22:44,completed,
4759,REC-11,D-15,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,263,9,235,2026-05-22 14:22:45,completed,
4764,UI-11,D-13,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,273,6,857,2026-05-22 14:22:49,completed,
4765,UI-11,D-13,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,273,6,771,2026-05-22 14:22:50,completed,
4769,UI-11,D-02,demographic,llama-3.3-70b,3,original,"{
  ""choice"": ""B""
}",B,312,9,596,2026-05-22 14:22:54,completed,
4774,UI-03,D-12,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,283,9,311,2026-05-22 14:22:57,completed,
4777,UI-03,D-15,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,244,6,707,2026-05-22 14:23:01,completed,
4779,UI-03,D-18,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,243,6,786,2026-05-22 14:23:03,completed,
4780,REC-01,D-16,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,234,6,1127,2026-05-22 14:23:03,completed,
4782,REC-01,D-19,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,234,6,612,2026-05-22 14:23:04,completed,
4787,COPY-04,D-07,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,278,9,327,2026-05-22 14:23:08,completed,
4788,REC-03,D-08,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,285,9,318,2026-05-22 14:23:10,completed,
4798,UI-12,D-06,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,246,6,690,2026-05-22 14:23:16,completed,
4800,UI-12,D-06,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,246,6,700,2026-05-22 14:23:16,completed,
4804,UI-12,D-16,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,247,6,703,2026-05-22 14:23:21,completed,
4805,UI-12,D-17,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,246,6,543,2026-05-22 14:23:21,completed,
4811,REC-02,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,226,6,703,2026-05-22 14:23:27,completed,
4813,REC-07,D-17,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""A""
}",A,293,9,320,2026-05-22 14:23:30,completed,
4814,REC-02,D-17,demographic,gpt-4o,1,original,"{""choice"": ""B""}",B,225,6,727,2026-05-22 14:23:30,completed,
4821,UI-09,D-10,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,291,9,240,2026-05-22 14:23:38,completed,
4833,COPY-04,D-06,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,233,6,724,2026-05-22 14:23:38,completed,
4850,COPY-04,D-06,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,233,6,934,2026-05-22 14:23:38,completed,
4949,COPY-04,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,233,6,961,2026-05-22 14:23:40,completed,
5070,COPY-10,D-14,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,263,9,595,2026-05-22 14:23:42,completed,
5305,UI-10,D-11,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""A""
}",A,306,9,221,2026-05-22 14:23:46,completed,
5320,REC-03,D-06,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,643,2026-05-22 14:23:46,completed,
5542,REC-03,D-15,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,247,6,898,2026-05-22 14:23:49,completed,
5839,UI-11,D-04,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,314,9,498,2026-05-22 14:23:54,completed,
5927,REC-06,D-14,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,245,6,1456,2026-05-22 14:26:51,completed,
5928,REC-06,D-14,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,245,6,2303,2026-05-22 14:26:52,completed,
5929,UI-06,D-03,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1198,2026-05-22 14:26:52,completed,
5930,REC-06,D-13,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""B""
}",B,286,9,7681,2026-05-22 14:26:52,completed,
5931,REC-06,D-13,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,286,9,7682,2026-05-22 14:26:52,completed,
5932,REC-06,D-14,demographic,gpt-4o,3,original,"{""choice"": ""B""}",B,245,6,1341,2026-05-22 14:26:53,completed,
5933,UI-06,D-03,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1128,2026-05-22 14:26:53,completed,
5939,UI-06,D-02,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""A""
}",A,295,9,4316,2026-05-22 14:26:57,completed,
5940,REC-06,D-15,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,246,6,1310,2026-05-22 14:26:57,completed,
5941,REC-06,D-15,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,1349,2026-05-22 14:26:57,completed,
5943,UI-06,D-04,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1172,2026-05-22 14:26:58,completed,
5945,UI-06,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1605,2026-05-22 14:27:00,completed,
5948,UI-06,D-02,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,295,9,4324,2026-05-22 14:27:01,completed,
5949,UI-06,D-02,demographic,llama-3.3-70b,3,swapped,"{
  ""choice"": ""B""
}",A,295,9,4327,2026-05-22 14:27:01,completed,
5951,REC-06,D-16,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,1299,2026-05-22 14:27:02,completed,
5952,REC-06,D-16,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,246,6,1217,2026-05-22 14:27:03,completed,
5953,UI-06,D-05,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,257,6,1371,2026-05-22 14:27:03,completed,
5955,UI-06,D-05,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,257,6,1080,2026-05-22 14:27:05,completed,
5961,REC-06,D-17,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,245,6,1191,2026-05-22 14:27:09,completed,
5962,REC-06,D-14,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""B""
}",B,286,9,4323,2026-05-22 14:27:10,completed,
5970,REC-06,D-18,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,245,6,1081,2026-05-22 14:27:13,completed,
5971,UI-06,D-03,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""A""
}",A,296,9,4264,2026-05-22 14:27:14,completed,
5972,REC-06,D-14,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,286,9,4270,2026-05-22 14:27:14,completed,
5973,UI-06,D-07,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1201,2026-05-22 14:27:14,completed,
5975,UI-06,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1213,2026-05-22 14:27:17,completed,
5976,UI-06,D-07,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,255,6,1070,2026-05-22 14:27:18,completed,
5977,UI-06,D-03,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,296,9,4326,2026-05-22 14:27:18,completed,
5978,REC-06,D-14,demographic,llama-3.3-70b,3,swapped,"{
  ""choice"": ""A""
}",B,286,9,4333,2026-05-22 14:27:18,completed,
5981,REC-06,D-18,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,245,6,7238,2026-05-22 14:27:20,completed,
5983,REC-06,D-19,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,246,6,1323,2026-05-22 14:27:22,completed,
5986,REC-06,D-19,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,246,6,1385,2026-05-22 14:27:23,completed,
5987,UI-06,D-08,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1350,2026-05-22 14:27:23,completed,
5988,UI-06,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1223,2026-05-22 14:27:24,completed,
5989,REC-06,D-19,demographic,gpt-4o,3,swapped,"{""choice"": ""A""}",B,246,6,1518,2026-05-22 14:27:24,completed,
5996,REC-06,D-20,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,245,6,1366,2026-05-22 14:27:28,completed,
5997,REC-06,D-20,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,245,6,1158,2026-05-22 14:27:28,completed,
5999,UI-06,D-09,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1328,2026-05-22 14:27:29,completed,
6000,UI-06,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1127,2026-05-22 14:27:30,completed,
6002,REC-06,D-15,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""B""
}",B,287,9,4333,2026-05-22 14:27:31,completed,
6003,REC-06,D-15,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,287,9,4308,2026-05-22 14:27:31,completed,
6009,UI-06,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1290,2026-05-22 14:27:34,completed,
6011,UI-06,D-04,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""A""
}",A,297,9,4354,2026-05-22 14:27:35,completed,
6013,UI-06,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1288,2026-05-22 14:27:36,completed,
6014,UI-06,D-10,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,256,6,1171,2026-05-22 14:27:37,completed,
6016,UI-06,D-04,demographic,llama-3.3-70b,3,original,"{
  ""choice"": ""A""
}",A,297,9,4221,2026-05-22 14:27:40,completed,
6017,UI-06,D-04,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,297,9,4229,2026-05-22 14:27:40,completed,
6023,UI-06,D-11,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1142,2026-05-22 14:27:44,completed,
6026,UI-06,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1101,2026-05-22 14:27:46,completed,
6028,REC-06,D-16,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""B""
}",B,288,9,4212,2026-05-22 14:27:48,completed,
6035,UI-06,D-12,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,258,6,1191,2026-05-22 14:27:52,completed,
6036,REC-06,D-16,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""A""
}",B,288,9,4443,2026-05-22 14:27:53,completed,
6037,UI-06,D-05,demographic,llama-3.3-70b,1,original,"{
  ""choice"": ""A""
}",A,296,9,4519,2026-05-22 14:27:53,completed,
6038,UI-06,D-12,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,258,6,1097,2026-05-22 14:27:53,completed,
6040,UI-06,D-12,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,258,6,1165,2026-05-22 14:27:54,completed,
6046,REC-06,D-16,demographic,llama-3.3-70b,3,swapped,"{
  ""choice"": ""A""
}",B,288,9,4662,2026-05-22 14:27:57,completed,
6047,UI-06,D-05,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,296,9,4584,2026-05-22 14:27:57,completed,
6048,UI-06,D-13,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1168,2026-05-22 14:27:58,completed,
6050,UI-06,D-13,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1305,2026-05-22 14:27:59,completed,
6051,UI-06,D-13,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,255,6,1480,2026-05-22 14:28:00,completed,
6054,UI-06,D-05,demographic,llama-3.3-70b,3,swapped,"{
  ""choice"": ""B""
}",A,296,9,4224,2026-05-22 14:28:02,completed,
6058,UI-06,D-14,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1283,2026-05-22 14:28:05,completed,
6060,UI-06,D-14,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1220,2026-05-22 14:28:06,completed,
6068,UI-06,D-15,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1116,2026-05-22 14:28:10,completed,
6070,UI-06,D-15,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1905,2026-05-22 14:28:12,completed,
6077,UI-06,D-16,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1398,2026-05-22 14:28:16,completed,
6079,UI-06,D-16,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1449,2026-05-22 14:28:18,completed,
6086,UI-06,D-17,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1236,2026-05-22 14:28:22,completed,
6088,UI-06,D-17,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1287,2026-05-22 14:28:23,completed,
6089,UI-06,D-17,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,255,6,1198,2026-05-22 14:28:24,completed,
6092,COPY-08,D-09,demographic,llama-3.3-70b,2,swapped,"{
  ""choice"": ""B""
}",A,294,9,4186,2026-05-22 14:28:26,completed,
6096,UI-06,D-18,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1567,2026-05-22 14:28:29,completed,
6098,UI-06,D-18,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1077,2026-05-22 14:28:30,completed,
6104,UI-06,D-19,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1145,2026-05-22 14:28:34,completed,
6107,UI-06,D-19,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1276,2026-05-22 14:28:35,completed,
6113,UI-06,D-20,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1380,2026-05-22 14:28:40,completed,
6116,UI-06,D-20,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1930,2026-05-22 14:28:42,completed,
6161,COPY-08,D-01,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1254,2026-05-22 14:29:14,completed,
6162,COPY-08,D-01,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1108,2026-05-22 14:29:14,completed,
6169,COPY-08,D-02,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1149,2026-05-22 14:29:20,completed,
6170,COPY-08,D-02,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,255,6,1071,2026-05-22 14:29:21,completed,
6179,COPY-08,D-03,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1169,2026-05-22 14:29:27,completed,
6180,COPY-08,D-03,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,1283,2026-05-22 14:29:27,completed,
6188,COPY-08,D-04,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1323,2026-05-22 14:29:33,completed,
6189,COPY-08,D-04,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,256,6,1128,2026-05-22 14:29:33,completed,
6196,COPY-08,D-05,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,257,6,1208,2026-05-22 14:29:37,completed,
6197,COPY-08,D-05,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,257,6,1252,2026-05-22 14:29:38,completed,
6204,COPY-08,D-06,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1148,2026-05-22 14:29:44,completed,
6205,COPY-08,D-06,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,255,6,1077,2026-05-22 14:29:44,completed,
6213,COPY-08,D-07,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1399,2026-05-22 14:29:50,completed,
6214,COPY-08,D-07,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1350,2026-05-22 14:29:50,completed,
6215,COPY-08,D-07,demographic,gpt-4o,3,swapped,"{""choice"": ""B""}",A,255,6,1215,2026-05-22 14:29:51,completed,
6221,COPY-08,D-08,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1206,2026-05-22 14:29:55,completed,
6224,COPY-08,D-08,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,256,6,1764,2026-05-22 14:29:57,completed,
6231,COPY-08,D-09,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1766,2026-05-22 14:30:02,completed,
6232,COPY-08,D-09,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,256,6,1283,2026-05-22 14:30:03,completed,
6234,COPY-08,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,256,6,4058,2026-05-22 14:30:05,completed,
6239,COPY-08,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,256,6,1232,2026-05-22 14:30:09,completed,
6241,COPY-08,D-10,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,256,6,1418,2026-05-22 14:30:11,completed,
6249,COPY-08,D-11,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1256,2026-05-22 14:30:16,completed,
6250,COPY-08,D-11,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1468,2026-05-22 14:30:17,completed,
6251,COPY-08,D-11,demographic,gpt-4o,3,original,"{""choice"": ""A""}",A,255,6,1436,2026-05-22 14:30:17,completed,
6258,COPY-08,D-12,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,258,6,1326,2026-05-22 14:30:22,completed,
6259,COPY-08,D-12,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,258,6,1328,2026-05-22 14:30:23,completed,
6267,COPY-08,D-13,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1244,2026-05-22 14:30:31,completed,
6268,COPY-08,D-13,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,255,6,1164,2026-05-22 14:30:32,completed,
6276,COPY-08,D-14,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,255,6,1471,2026-05-22 14:30:38,completed,
6277,COPY-08,D-14,demographic,gpt-4o,2,swapped,"{""choice"": ""A""}",B,255,6,1239,2026-05-22 14:30:39,completed,
6284,REC-04,D-09,demographic,gpt-4o,2,swapped,"{""choice"": ""B""}",A,242,6,4883,2026-05-22 14:44:49,completed,
6289,REC-04,D-10,demographic,gpt-4o,1,original,"{""choice"": ""A""}",A,242,6,1650,2026-05-22 14:44:52,completed,
